NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 37.18, Bernalillo County, New Mexico",0,151,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,73,12,12,142,78,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,36,0,61,0,0,0,0,0,0,0,0,35,001,003718,2019
"Census Tract 7.11, Bernalillo County, New Mexico",5,158,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,77,38,241,82,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000711,2019
"Census Tract 11.07, Santa Fe County, New Mexico",11,80,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,207,156,0,306,200,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,049,001107,2019
"Census Tract 103.04, Santa Fe County, New Mexico",0,242,26,0,0,0,0,0,0,87,87,0,0,0,0,0,0,427,167,15,371,111,9,0,0,0,0,0,10,0,0,8,0,0,0,18,0,0,50,0,0,0,0,0,0,0,9,0,35,049,010304,2019
"Census Tract 10.02, Santa Fe County, New Mexico",0,49,93,0,0,0,0,0,0,130,152,0,0,0,0,0,0,168,11,23,166,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,001002,2019
"Census Tract 104, Santa Fe County, New Mexico",520,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,156,73,362,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,0,0,0,0,0,0,0,10,0,35,049,010400,2019
"Census Tract 11.03, Santa Fe County, New Mexico",111,15,0,0,0,0,0,0,0,52,25,0,0,0,0,0,0,95,45,2,142,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,049,001103,2019
"Census Tract 6, Santa Fe County, New Mexico",0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,25,13,205,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,000600,2019
"Census Tract 1, Harding County, New Mexico",0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,66,36,12,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35,021,000100,2019
"Census Tract 9552, Mora County, New Mexico",12,12,152,0,3,0,0,0,0,14,17,0,0,0,0,0,0,190,88,28,359,127,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,47,35,033,955200,2019
"Census Tract 18.06, Doña Ana County, New Mexico",0,0,73,108,0,0,0,0,0,402,500,0,0,0,0,0,0,180,7,18,120,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,35,013,001806,2019
"Census Tract 11.03, Doña Ana County, New Mexico",0,27,0,0,0,0,0,0,0,117,69,0,0,0,0,0,0,177,45,118,178,94,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,14,0,0,0,0,0,0,0,0,0,35,013,001103,2019
"Census Tract 11.04, Doña Ana County, New Mexico",0,272,51,0,8,0,0,0,0,185,40,0,0,0,0,0,0,192,79,0,147,89,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,013,001104,2019
"Census Tract 12.04, Doña Ana County, New Mexico",0,23,12,0,0,0,0,0,0,123,0,0,0,18,0,0,0,462,199,8,335,178,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,9,0,0,0,0,12,0,0,0,0,35,013,001204,2019
"Census Tract 13.04, Doña Ana County, New Mexico",0,76,53,0,0,0,0,0,0,118,438,0,0,18,0,0,0,237,58,35,272,61,0,0,0,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,41,35,013,001304,2019
"Census Tract 13.07, Doña Ana County, New Mexico",0,31,66,0,20,0,0,0,0,221,224,0,0,0,0,0,0,230,221,30,261,145,0,0,0,29,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,14,35,013,001307,2019
"Census Tract 12.01, Doña Ana County, New Mexico",110,75,0,0,0,0,0,0,0,203,69,0,0,0,0,0,0,746,670,149,1040,415,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,35,013,001201,2019
"Census Tract 13.04, Santa Fe County, New Mexico",17,90,6,0,0,0,0,0,0,19,15,0,0,0,0,0,0,23,5,14,34,18,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,001304,2019
"Census Tract 102.03, Santa Fe County, New Mexico",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,28,6,92,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,35,049,010203,2019
"Census Tract 9641, Grant County, New Mexico",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,126,56,319,88,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964100,2019
"Census Tract 9642, Grant County, New Mexico",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,146,23,122,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964200,2019
"Census Tract 9643, Grant County, New Mexico",214,135,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,349,173,52,386,285,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,35,017,964300,2019
"Census Tract 9644, Grant County, New Mexico",99,12,0,2,0,0,0,1,0,38,48,0,0,0,0,0,0,275,108,8,252,126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964400,2019
"Census Tract 9645, Grant County, New Mexico",280,56,0,14,0,0,0,0,0,32,24,0,0,0,0,0,0,162,111,78,131,153,0,0,21,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964500,2019
"Census Tract 9646, Grant County, New Mexico",0,36,7,0,0,0,0,0,0,7,3,0,0,0,0,0,0,185,108,32,201,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,35,017,964600,2019
"Census Tract 9647, Grant County, New Mexico",105,339,24,9,0,0,0,0,0,20,20,0,0,0,0,0,0,619,217,44,494,178,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,017,964700,2019
"Census Tract 9648, Grant County, New Mexico",0,10,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,111,61,14,123,46,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964800,2019
"Census Tract 9700, Hidalgo County, New Mexico",54,40,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0,145,65,7,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,35,023,970000,2019
"Census Tract 9702, Hidalgo County, New Mexico",60,26,6,0,0,0,0,0,0,73,29,0,0,0,0,0,0,129,35,34,117,86,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,023,970200,2019
"Census Tract 5.03, Lea County, New Mexico",0,31,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,156,60,40,96,47,14,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,025,000503,2019
"Census Tract 5.04, Lea County, New Mexico",0,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,46,15,175,66,13,0,0,7,16,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,35,025,000504,2019
"Census Tract 7.01, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,31,14,0,7,0,0,0,0,62,33,0,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,025,000701,2019
"Census Tract 7.02, Lea County, New Mexico",1671,195,26,10,0,0,0,0,0,67,10,0,0,9,0,0,0,58,35,22,62,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,025,000702,2019
"Census Tract 7.03, Lea County, New Mexico",198,20,10,10,0,0,0,0,0,37,0,0,0,0,0,0,0,86,26,28,67,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,025,000703,2019
"Census Tract 7.04, Lea County, New Mexico",0,11,43,0,0,0,0,0,0,89,0,0,0,0,0,0,0,150,13,12,109,34,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,35,025,000704,2019
"Census Tract 10.04, Lea County, New Mexico",0,26,34,30,0,0,0,0,0,164,98,0,0,0,0,0,0,29,56,11,137,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,35,025,001004,2019
"Census Tract 10.05, Lea County, New Mexico",0,10,39,20,0,0,0,0,0,222,171,0,0,0,0,0,0,55,36,0,129,20,18,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,35,025,001005,2019
"Census Tract 9602, Lincoln County, New Mexico",181,88,0,0,0,0,0,0,0,2,5,5,12,0,0,0,0,99,28,14,117,47,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,027,960200,2019
"Census Tract 9603, Lincoln County, New Mexico",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,160,36,234,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,027,960300,2019
"Census Tract 9604, Lincoln County, New Mexico",0,0,23,30,0,0,0,0,0,101,7,0,0,0,0,0,0,557,284,120,690,243,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,35,027,960400,2019
"Census Tract 9405, McKinley County, New Mexico",36,1552,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,22,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,940500,2019
"Census Tract 9606, Lincoln County, New Mexico",28,5,0,0,0,0,0,0,0,163,0,0,0,29,0,0,0,565,276,74,507,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,027,960600,2019
"Census Tract 9608, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,43,97,0,0,13,0,0,0,145,38,9,137,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,027,960800,2019
"Census Tract 9439.01, McKinley County, New Mexico",27,4044,0,0,0,0,0,102,61,14,21,0,0,0,0,0,0,2,21,0,10,28,0,0,0,0,0,0,146,33,13,191,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,943901,2019
"Census Tract 9439.02, McKinley County, New Mexico",0,3928,0,0,0,0,0,128,9,0,0,0,0,0,0,0,0,31,0,0,29,28,0,0,0,0,0,0,56,22,2,65,41,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,943902,2019
"Census Tract 9440, McKinley County, New Mexico",0,2147,0,0,0,0,0,53,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,33,11,60,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,944000,2019
"Census Tract 9731, McKinley County, New Mexico",16,342,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,74,14,0,152,61,0,0,0,0,0,0,28,8,8,31,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,031,973100,2019
"Census Tract 3.03, Otero County, New Mexico",35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,73,15,125,56,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,11,35,035,000303,2019
"Census Tract 102.04, Santa Fe County, New Mexico",0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,260,17,436,56,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,35,049,010204,2019
"Census Tract 103.09, Santa Fe County, New Mexico",0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,73,43,224,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010309,2019
"Census Tract 103.10, Santa Fe County, New Mexico",0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,26,41,100,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010310,2019
"Census Tract 103.11, Santa Fe County, New Mexico",0,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,132,0,228,99,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,049,010311,2019
"Census Tract 103.12, Santa Fe County, New Mexico",0,69,0,18,10,0,0,0,0,11,0,0,0,0,0,0,0,202,76,0,250,76,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,13,0,35,049,010312,2019
"Census Tract 103.14, Santa Fe County, New Mexico",0,19,14,0,0,0,0,0,0,0,21,0,0,0,0,0,0,95,42,4,163,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,049,010314,2019
"Census Tract 103.15, Santa Fe County, New Mexico",7,0,22,0,0,0,0,0,0,0,0,0,0,7,0,0,0,156,34,25,362,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010315,2019
"Census Tract 103.16, Santa Fe County, New Mexico",23,21,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,149,39,23,136,73,7,0,0,0,0,0,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,35,049,010316,2019
"Census Tract 106.01, Santa Fe County, New Mexico",440,48,25,0,0,0,0,0,0,39,46,68,0,0,0,0,0,367,137,42,453,228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,35,049,010601,2019
"Census Tract 106.02, Santa Fe County, New Mexico",0,48,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,437,169,27,391,120,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010602,2019
"Census Tract 106.03, Santa Fe County, New Mexico",0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,16,17,155,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010603,2019
"Census Tract 109, Santa Fe County, New Mexico",0,0,38,7,0,0,0,0,0,167,68,0,0,0,0,0,0,299,91,10,197,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010900,2019
"Census Tract 9404, Santa Fe County, New Mexico",0,537,8,2,0,0,0,5,3,16,28,0,0,2,0,0,0,81,15,16,50,34,0,0,0,0,0,0,22,9,0,18,13,3,0,0,0,0,0,0,0,0,0,0,0,0,9,2,35,049,940400,2019
"Census Tract 9405, Santa Fe County, New Mexico",0,550,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,27,6,67,41,0,0,0,0,4,0,26,7,1,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,35,049,940500,2019
"Census Tract 9406, Santa Fe County, New Mexico",0,514,10,2,2,0,0,2,0,44,23,0,0,2,0,0,0,113,54,28,111,47,0,0,0,0,0,0,3,9,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,35,049,940600,2019
"Census Tract 9409, Santa Fe County, New Mexico",20,53,20,0,0,0,0,0,0,56,70,0,0,0,0,0,0,96,40,12,139,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,39,35,049,940900,2019
"Census Tract 9800, Santa Fe County, New Mexico",901,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,980000,2019
"Census Tract 9622, Sierra County, New Mexico",130,440,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,146,9,313,169,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,051,962200,2019
"Census Tract 9623, Sierra County, New Mexico",134,41,28,13,0,0,0,0,0,7,38,0,0,0,0,0,0,214,111,71,182,121,6,0,0,1,0,0,0,0,6,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,5,35,051,962300,2019
"Census Tract 3.04, Otero County, New Mexico",159,55,9,0,0,0,0,0,0,10,0,9,0,0,0,0,0,130,87,47,113,91,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,35,035,000304,2019
"Census Tract 3.05, Otero County, New Mexico",31,82,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,67,8,90,95,32,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,26,0,35,035,000305,2019
"Census Tract 3.06, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,202,74,0,203,67,0,24,0,0,16,0,0,0,0,0,0,0,0,0,14,41,0,15,0,0,0,0,0,0,9,0,35,035,000306,2019
"Census Tract 9.01, Otero County, New Mexico",26,113,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,144,16,339,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,35,035,000901,2019
"Census Tract 9.02, Otero County, New Mexico",2420,80,59,0,0,0,0,0,0,1505,1287,28,12,0,0,0,11,271,152,22,393,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,035,000902,2019
"Census Tract 9400, Otero County, New Mexico",48,3588,2,0,0,0,0,4,0,0,7,0,0,0,0,0,0,3,13,0,3,5,0,0,0,0,0,0,54,33,0,130,48,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,35,035,940000,2019
"Census Tract 9589, Quay County, New Mexico",0,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,152,45,182,136,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,35,037,958900,2019
"Census Tract 9410, Rio Arriba County, New Mexico",24,3582,0,0,0,0,0,158,0,9,0,0,0,0,0,0,0,11,0,0,12,69,0,0,0,0,0,0,109,37,0,142,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,039,941000,2019
"Census Tract 9441, Rio Arriba County, New Mexico",339,1336,47,15,0,0,0,0,0,72,3,0,0,0,0,0,0,127,83,17,182,90,1,0,0,0,0,0,41,16,5,44,43,15,0,0,0,0,0,0,0,0,0,0,0,0,54,22,35,039,944100,2019
"Census Tract 107.17, Sandoval County, New Mexico",0,252,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,83,16,426,36,11,0,0,0,0,0,0,25,0,0,20,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,35,043,010717,2019
"Census Tract 107.18, Sandoval County, New Mexico",0,242,63,0,0,0,0,0,0,0,19,0,0,0,0,0,0,302,96,17,259,49,28,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,35,043,010718,2019
"Census Tract 107.19, Sandoval County, New Mexico",0,91,28,0,0,0,0,0,0,0,15,19,0,31,0,0,0,341,97,8,154,131,10,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,35,043,010719,2019
"Census Tract 107.20, Sandoval County, New Mexico",0,358,28,0,9,0,0,0,0,18,0,0,0,52,0,0,0,241,102,12,297,116,24,0,11,0,0,0,0,0,0,0,0,0,28,12,0,46,0,39,0,0,0,0,0,0,0,0,35,043,010720,2019
"Census Tract 107.22, Sandoval County, New Mexico",0,151,0,0,0,0,0,0,0,46,65,0,0,0,0,0,0,159,74,9,153,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,010722,2019
"Census Tract 109, Sandoval County, New Mexico",0,709,98,9,0,0,0,0,0,17,61,0,0,0,0,0,0,77,66,0,84,60,6,0,0,0,6,0,0,0,21,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,47,44,35,043,010900,2019
"Census Tract 4.01, Roosevelt County, New Mexico",104,52,27,0,0,0,0,0,0,167,216,0,0,8,0,0,0,84,104,0,132,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,041,000401,2019
"Census Tract 9.01, Bernalillo County, New Mexico",70,684,0,0,0,0,0,0,0,336,473,77,0,37,0,0,0,172,17,0,241,36,17,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000901,2019
"Census Tract 24.01, Bernalillo County, New Mexico",8,89,71,0,0,0,0,0,0,136,96,0,0,0,0,0,0,220,78,27,89,229,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,35,001,002401,2019
"Census Tract 25, Bernalillo County, New Mexico",0,0,11,0,0,0,0,0,0,31,31,0,0,0,0,0,0,28,38,9,143,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,35,001,002500,2019
"Census Tract 30.02, Bernalillo County, New Mexico",0,75,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,232,191,56,331,175,0,0,0,0,0,0,11,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,35,001,003002,2019
"Census Tract 35.01, Bernalillo County, New Mexico",0,16,0,0,0,0,0,0,0,15,57,0,0,0,0,0,0,225,57,25,278,212,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,001,003501,2019
"Census Tract 37.17, Bernalillo County, New Mexico",17,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,78,18,337,172,0,0,0,15,0,0,15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003717,2019
"Census Tract 37.22, Bernalillo County, New Mexico",0,10,55,0,0,0,28,0,0,60,0,11,0,6,85,0,0,102,54,108,83,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,23,35,001,003722,2019
"Census Tract 38.04, Bernalillo County, New Mexico",21,81,19,0,0,0,0,0,0,50,0,0,0,0,0,0,0,583,82,53,376,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003804,2019
"Census Tract 47.25, Bernalillo County, New Mexico",23,63,9,27,0,0,0,0,0,29,39,0,0,0,0,0,0,154,31,18,172,131,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,001,004725,2019
"Census Tract 37.28, Bernalillo County, New Mexico",132,347,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,139,145,46,145,235,0,0,0,0,0,0,0,12,0,6,0,5,0,0,0,30,0,0,0,0,0,0,0,0,5,5,35,001,003728,2019
"Census Tract 37.33, Bernalillo County, New Mexico",164,575,4,0,0,0,0,4,0,56,62,0,0,14,0,0,0,48,20,13,18,60,4,0,0,0,0,5,0,0,0,59,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,001,003733,2019
"Census Tract 38.07, Bernalillo County, New Mexico",17,191,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,477,40,11,294,40,0,10,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,001,003807,2019
"Census Tract 45.01, Bernalillo County, New Mexico",0,0,45,44,0,0,0,0,0,258,177,0,0,0,0,0,0,106,20,9,193,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004501,2019
"Census Tract 47.13, Bernalillo County, New Mexico",0,249,8,0,0,0,0,0,0,168,152,0,0,0,0,0,0,188,35,0,83,127,4,0,0,0,39,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,001,004713,2019
"Census Tract 1.09, Bernalillo County, New Mexico",15,171,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,106,53,12,113,73,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,000109,2019
"Census Tract 1.11, Bernalillo County, New Mexico",15,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,114,58,55,89,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,35,001,000111,2019
"Census Tract 1.14, Bernalillo County, New Mexico",8,138,16,0,0,0,0,0,0,13,0,0,0,0,0,0,0,159,21,44,138,55,0,0,0,0,0,0,7,9,0,0,12,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,35,001,000114,2019
"Census Tract 38.03, Bernalillo County, New Mexico",0,53,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,131,16,252,115,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003803,2019
"Census Tract 31, Bernalillo County, New Mexico",0,50,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,219,98,17,286,161,0,0,0,0,0,0,0,0,7,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003100,2019
"Census Tract 35.02, Bernalillo County, New Mexico",23,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,96,71,510,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,35,001,003502,2019
"Census Tract 36, Bernalillo County, New Mexico",0,247,0,0,0,0,0,0,0,128,323,0,0,0,0,0,0,413,199,0,495,170,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,37,35,001,003600,2019
